order_detail_id,order_id,product_id,quantity,unit_price
2187,1297,251,2,46.80
2188,1297,254,1,47.21
2189,1298,301,1,512.90
2190,1298,429,1,186.44
2191,1299,109,1,113.84
2192,1300,498,1,46.64
2193,1300,110,1,121.78
2194,1301,330,1,355.64
2195,1302,484,1,83.63
2196,1303,17,1,70.78
2197,1304,118,1,117.03
2198,1305,274,1,99.45
2199,1306,298,1,71.38
2200,1307,500,1,57.90
2201,1308,433,2,138.48
2202,1309,294,1,231.75
2203,1310,176,2,92.15
2204,1310,397,3,359.49
2205,1310,498,1,46.64
2206,1310,437,1,213.82
2207,1311,189,2,105.88
2208,1311,447,1,162.77
2209,1311,355,1,118.12
2210,1312,169,1,38.54
2211,1312,408,1,71.62
2212,1313,422,3,68.30
2213,1313,30,2,117.65
2214,1314,330,1,355.64
2215,1315,44,1,89.15
2216,1315,300,1,98.52
2217,1316,214,1,27.81
2218,1316,279,1,239.69
2219,1316,271,1,31.51
2220,1317,420,1,19.28
2221,1317,340,3,157.44
2222,1317,480,1,120.54
2223,1318,286,1,33.33
2224,1319,25,1,155.12
2225,1319,55,1,246.55
2226,1320,238,1,12.46
2227,1321,207,1,45.80
2228,1321,19,1,78.40
2229,1322,75,1,199.22
2230,1322,456,2,615.12
2231,1323,82,1,26.44
2232,1324,121,1,55.65
2233,1324,242,1,5.82
2234,1325,246,3,4.66
2235,1326,143,1,20.88
2236,1326,3,2,129.57
2237,1326,398,1,347.39
2238,1327,340,1,157.44
2239,1327,246,1,4.66
2240,1328,120,1,54.47
2241,1329,487,1,41.16
2242,1330,59,1,23.51
2243,1330,422,3,68.30
2244,1331,51,2,198.34
2245,1332,480,1,120.54
2246,1332,347,2,308.98
2247,1333,476,1,20.83
2248,1334,373,2,277.72
2249,1335,232,1,54.03
2250,1336,121,1,55.65
2251,1336,270,1,58.55
2252,1337,41,2,102.69
2253,1337,152,1,86.22
2254,1338,416,1,98.21
2255,1338,206,1,54.32
2256,1339,382,1,166.95
2257,1340,487,1,41.16
2258,1340,251,1,46.80
2259,1341,465,1,733.38
2260,1342,284,1,246.84
2261,1342,161,1,12.85
2262,1342,373,2,277.72
2263,1342,346,1,139.97
2264,1343,147,1,10.83
2265,1344,168,1,40.42
2266,1344,3,3,129.57
2267,1345,246,1,4.66
2268,1345,75,2,199.22
2269,1346,117,1,124.72
2270,1347,170,1,37.83
2271,1348,265,2,73.53
2272,1348,277,1,57.68
2273,1349,264,2,12.49
2274,1350,402,1,82.12
2275,1350,489,1,130.31
2276,1351,358,1,61.70
2277,1351,489,1,130.31
2278,1351,408,3,71.62
2279,1351,336,1,205.34
2280,1352,239,1,41.19
2281,1352,67,3,136.23
2282,1352,43,1,76.79
2283,1353,104,3,128.29
2284,1354,448,1,99.89
2285,1354,28,2,63.23
2286,1354,21,1,130.17
2287,1355,409,1,101.28
2288,1356,262,2,44.33
2289,1357,349,1,251.04
2290,1358,265,1,73.53
2291,1359,454,1,601.90
2292,1360,361,1,287.22
2293,1361,64,1,84.69
2294,1362,78,2,42.66
2295,1363,82,3,26.44
2296,1363,231,1,31.60
2297,1363,256,1,118.62
2298,1364,326,1,121.01
2299,1365,453,2,191.72
2300,1365,61,1,116.34
2301,1366,318,1,484.99
2302,1367,370,1,457.03
2303,1368,68,1,95.92
2304,1369,38,3,41.66
2305,1370,135,1,20.47
2306,1371,82,1,26.44
2307,1372,116,1,42.34
2308,1373,181,1,88.08
2309,1374,335,2,189.43
2310,1374,120,1,54.47
2311,1375,33,1,109.42
2312,1376,408,1,71.62
2313,1376,431,1,306.08
2314,1377,52,2,49.59
2315,1378,84,1,13.75
2316,1379,405,2,109.04
2317,1379,90,1,65.00
2318,1380,393,1,69.55
2319,1380,495,1,113.69
2320,1381,88,3,10.82
2321,1381,86,1,72.10
2322,1382,483,3,40.84
2323,1382,153,1,56.30
2324,1382,314,1,245.15
2325,1383,334,1,259.26
2326,1384,126,1,13.99
2327,1385,180,1,126.79
2328,1386,89,1,27.33
2329,1387,383,1,145.44
2330,1387,29,1,113.72
2331,1387,377,1,544.96
2332,1388,210,1,55.17
2333,1388,202,1,92.20
2334,1389,8,2,104.03
2335,1390,94,1,28.45
2336,1391,246,1,4.66
2337,1392,107,3,105.49
2338,1392,313,1,164.16
2339,1392,428,1,30.34
2340,1392,266,1,42.93
2341,1393,58,1,243.06
2342,1394,282,1,187.98
2343,1395,278,1,152.12
2344,1396,53,1,204.01
2345,1396,12,1,173.91
2346,1397,228,1,57.83
2347,1397,106,1,68.10
2348,1398,410,1,34.98
2349,1399,164,1,32.81
2350,1400,336,1,205.34
2351,1400,150,1,43.55
2352,1401,172,2,49.15
2353,1401,487,1,41.16
2354,1402,11,2,142.78
2355,1403,207,3,45.80
2356,1403,197,1,106.92
2357,1403,69,1,146.31
2358,1403,493,1,80.27
2359,1404,63,1,58.22
2360,1405,33,1,109.42
2361,1405,367,1,322.13
2362,1406,138,1,15.71
2363,1406,462,3,729.07
2364,1407,128,1,39.54
2365,1407,441,2,72.23
2366,1407,145,1,21.39
2367,1407,252,1,40.33
2368,1408,78,2,42.66
2369,1408,61,1,116.34
2370,1409,159,1,76.18
2371,1409,476,1,20.83
2372,1409,454,1,601.90
2373,1409,126,1,13.99
2374,1410,416,1,98.21
2375,1411,19,1,78.40
2376,1412,416,2,98.21
2377,1413,64,2,84.69
2378,1414,107,3,105.49
2379,1415,1,2,214.47
2380,1415,227,1,42.22
2381,1416,468,1,337.76
2382,1416,236,1,44.21
2383,1416,128,1,39.54
2384,1417,10,1,115.46
2385,1417,225,1,81.37
2386,1417,202,1,92.20
2387,1417,383,1,145.44
2388,1418,407,1,92.28
2389,1419,229,1,47.02
2390,1420,232,2,54.03
2391,1420,199,1,106.76
2392,1421,12,3,173.91
2393,1421,281,1,90.30
2394,1421,469,1,394.28
2395,1422,67,3,136.23
2396,1422,409,1,101.28
2397,1422,35,1,25.13
2398,1422,259,1,119.67
2399,1423,441,1,72.23
2400,1424,193,1,136.18
2401,1424,325,1,776.77
2402,1425,449,2,80.90
2403,1425,266,1,42.93
2404,1426,290,2,193.55
2405,1426,170,2,37.83
2406,1427,41,1,102.69
2407,1428,132,1,27.44
2408,1429,48,1,36.80
2409,1429,388,1,593.73
2410,1429,464,1,621.22
2411,1429,446,3,75.59
2412,1430,10,1,115.46
2413,1431,67,1,136.23
2414,1432,49,1,104.81
2415,1432,110,2,121.78
2416,1433,370,1,457.03
2417,1434,202,2,92.20
2418,1435,416,1,98.21
2419,1435,367,1,322.13
2420,1435,190,1,73.09
2421,1436,300,1,98.52
2422,1437,316,2,508.47
2423,1438,451,1,402.18
2424,1439,57,1,142.95
2425,1440,232,3,54.03
2426,1440,149,1,34.60
2427,1441,81,1,33.73
2428,1441,55,1,246.55
2429,1441,173,1,68.70
2430,1442,217,3,36.46
2431,1443,269,1,87.59
2432,1444,461,2,580.39
2433,1445,340,1,157.44
2434,1445,360,1,423.31
2435,1446,318,1,484.99
2436,1446,459,1,54.98
2437,1447,329,1,244.97
2438,1448,106,1,68.10
2439,1448,43,2,76.79
2440,1449,305,1,188.86
2441,1450,180,1,126.79
2442,1450,270,1,58.55
2443,1451,398,2,347.39
2444,1451,169,1,38.54
2445,1451,130,3,20.60
2446,1451,152,1,86.22
2447,1452,102,3,99.36
2448,1452,81,3,33.73
2449,1453,263,1,98.82
2450,1454,323,1,48.22
2451,1455,182,2,107.24
2452,1456,232,2,54.03
2453,1456,421,1,99.61
2454,1456,465,1,733.38
2455,1457,431,3,306.08
2456,1458,457,1,642.46
2457,1459,69,1,146.31
2458,1459,397,1,359.49
2459,1460,381,3,447.95
2460,1460,117,1,124.72
2461,1460,363,1,303.30
2462,1461,55,1,246.55
2463,1462,234,1,48.18
2464,1462,164,1,32.81
2465,1462,52,1,49.59
2466,1462,482,1,110.65
2467,1463,433,1,138.48
2468,1464,73,1,230.06
2469,1465,398,2,347.39
2470,1466,90,1,65.00
2471,1467,446,1,75.59
2472,1467,7,1,253.01
2473,1468,438,1,146.97
2474,1468,393,1,69.55
2475,1469,26,1,98.58
2476,1469,393,2,69.55
2477,1470,77,2,44.81
2478,1471,168,1,40.42
2479,1471,92,2,40.26
2480,1472,4,3,299.51
2481,1472,174,1,61.34
2482,1472,81,1,33.73
2483,1472,498,1,46.64
2484,1473,180,1,126.79
2485,1474,291,2,264.92
2486,1474,18,1,235.54
2487,1475,96,1,15.77
2488,1476,134,1,16.76
2489,1477,287,2,57.78
2490,1477,415,1,47.96
2491,1477,169,1,38.54
2492,1478,104,1,128.29
2493,1479,356,2,293.31
2494,1480,310,3,68.17
2495,1480,340,1,157.44
2496,1481,463,1,353.85
2497,1481,345,3,249.03
2498,1482,162,2,41.27
2499,1483,19,1,78.40
2500,1483,225,1,81.37
2501,1484,356,1,293.31
2502,1485,487,1,41.16
2503,1485,380,2,138.31
2504,1485,180,2,126.79
2505,1486,352,1,118.41
2506,1487,387,3,487.63
2507,1488,191,1,135.33
2508,1489,335,1,189.43
2509,1490,255,1,50.77
2510,1490,308,2,206.57
2511,1491,287,1,57.78
2512,1492,100,2,56.23
2513,1493,175,3,41.63
2514,1493,98,1,73.99
2515,1493,104,1,128.29
2516,1494,449,2,80.90
2517,1494,277,1,57.68
2518,1495,266,3,42.93
2519,1495,198,3,53.50
2520,1496,472,2,219.94
2521,1497,267,2,36.13
2522,1498,226,2,53.93
2523,1499,231,1,31.60
2524,1500,145,1,21.39
2525,1500,142,2,18.32
2526,1500,415,1,47.96
2527,1500,22,1,97.96
2528,1501,273,1,59.91
2529,1502,441,1,72.23
2530,1503,59,1,23.51
2531,1504,471,1,82.98
2532,1505,84,2,13.75
2533,1506,149,1,34.60
2534,1506,291,1,264.92
2535,1507,66,2,98.20
2536,1507,311,1,418.86
2537,1508,285,1,86.23
2538,1509,306,1,733.71
2539,1510,92,1,40.26
2540,1510,163,3,78.81
2541,1510,313,1,164.16
2542,1511,96,1,15.77
2543,1512,63,1,58.22
2544,1512,360,2,423.31
2545,1512,57,3,142.95
2546,1512,388,1,593.73
2547,1513,103,2,174.26
2548,1513,348,2,259.09
2549,1514,169,2,38.54
2550,1515,78,3,42.66
2551,1516,122,2,156.95
2552,1516,346,1,139.97
2553,1517,171,2,87.16
2554,1518,185,1,11.80
2555,1518,237,1,9.94
2556,1518,336,1,205.34
2557,1519,361,1,287.22
2558,1520,446,2,75.59
2559,1520,81,2,33.73
2560,1521,272,1,59.48
2561,1522,246,3,4.66
2562,1523,310,2,68.17
2563,1523,204,1,62.98
2564,1524,88,2,10.82
2565,1525,419,1,108.40
2566,1526,353,1,88.37
2567,1526,85,1,21.11
2568,1526,197,1,106.92
2569,1527,177,1,149.64
2570,1528,108,1,26.51
2571,1529,49,3,104.81
2572,1530,22,1,97.96
2573,1530,447,3,162.77
2574,1531,479,1,59.62
2575,1532,312,1,248.57
2576,1533,434,1,141.47
2577,1533,210,3,55.17
2578,1534,463,1,353.85
2579,1535,491,1,136.10
2580,1536,135,1,20.47
2581,1536,105,1,76.79
2582,1537,212,1,68.96
2583,1538,397,1,359.49
2584,1539,387,3,487.63
2585,1540,170,2,37.83
2586,1541,467,2,282.86
2587,1542,366,1,65.64
2588,1543,78,2,42.66
2589,1544,227,1,42.22
2590,1544,164,1,32.81
2591,1545,315,2,659.72
2592,1545,238,1,12.46
2593,1546,494,3,32.20
2594,1547,208,1,74.84
2595,1548,123,1,14.01
2596,1549,486,1,116.48
2597,1549,241,1,50.42
2598,1550,262,1,44.33
2599,1551,100,1,56.23
2600,1551,476,1,20.83
2601,1551,185,1,11.80
2602,1552,446,1,75.59
2603,1553,165,1,56.73
2604,1554,167,2,50.64
2605,1555,131,2,10.55
2606,1555,497,1,123.88
2607,1556,120,1,54.47
2608,1556,192,1,40.57
2609,1557,377,1,544.96
2610,1558,317,1,307.50
2611,1558,266,1,42.93
2612,1559,200,1,28.20
2613,1560,350,1,280.31
2614,1561,49,2,104.81
2615,1562,180,1,126.79
2616,1563,388,2,593.73
2617,1564,451,1,402.18
2618,1565,245,1,28.04
2619,1566,194,1,118.96
2620,1566,381,1,447.95
2621,1567,220,3,31.43
2622,1568,144,1,16.90
2623,1568,320,1,677.02
2624,1569,280,1,43.71
2625,1570,300,1,98.52
2626,1570,200,1,28.20
2627,1571,127,3,33.22
2628,1571,232,2,54.03
2629,1572,287,1,57.78
2630,1573,253,1,116.91
2631,1573,26,1,98.58
2632,1574,125,3,88.48
2633,1574,131,1,10.55
2634,1574,56,1,29.26
2635,1574,472,1,219.94
2636,1575,218,2,26.53
2637,1576,13,3,286.46
2638,1577,151,1,88.65
2639,1578,436,1,289.58
2640,1578,469,1,394.28
2641,1578,206,1,54.32
2642,1578,365,2,476.93
2643,1579,78,3,42.66
2644,1579,421,2,99.61
2645,1580,298,1,71.38
2646,1581,252,1,40.33
2647,1582,230,1,33.40
2648,1583,473,3,436.75
2649,1583,147,1,10.83
2650,1583,457,1,642.46
2651,1584,144,1,16.90
2652,1584,263,1,98.82
2653,1585,386,1,562.08
2654,1586,384,1,141.68
2655,1587,104,1,128.29
2656,1587,477,1,167.67
2657,1588,173,1,68.70
2658,1589,58,1,243.06
2659,1590,228,1,57.83
2660,1591,404,1,20.75
2661,1592,42,1,105.97
2662,1592,447,1,162.77
2663,1593,336,2,205.34
2664,1593,137,2,34.92
2665,1594,376,1,215.26
2666,1594,52,2,49.59
2667,1595,207,1,45.80
2668,1596,340,1,157.44
2669,1597,137,1,34.92
2670,1597,61,1,116.34
2671,1597,115,1,178.05
2672,1597,426,1,174.47
2673,1598,21,1,130.17
2674,1599,269,1,87.59
2675,1599,242,1,5.82
2676,1599,428,2,30.34
2677,1599,86,1,72.10
2678,1600,461,3,580.39
2679,1600,267,1,36.13
2680,1600,72,2,144.79
2681,1601,270,1,58.55
2682,1601,442,1,115.68
2683,1602,350,1,280.31
2684,1603,139,1,22.72
2685,1603,66,1,98.20
2686,1603,302,1,196.96
2687,1604,200,1,28.20
2688,1604,232,2,54.03
2689,1605,85,1,21.11
2690,1606,381,1,447.95
2691,1606,405,1,109.04
2692,1606,277,1,57.68
2693,1606,171,1,87.16
2694,1607,179,2,23.68
2695,1608,498,1,46.64
2696,1608,285,1,86.23
2697,1609,84,1,13.75
2698,1609,239,1,41.19
2699,1610,73,2,230.06
2700,1610,239,3,41.19
2701,1611,201,1,44.52
2702,1612,190,3,73.09
2703,1612,160,3,57.71
2704,1613,341,1,212.87
2705,1613,378,2,570.06
2706,1614,331,1,294.90
2707,1614,315,1,659.72
2708,1615,274,1,99.45
2709,1616,88,2,10.82
2710,1617,458,1,272.71
2711,1618,444,3,44.02
2712,1618,495,3,113.69
2713,1618,116,3,42.34
2714,1618,301,1,512.90
2715,1619,491,1,136.10
2716,1619,179,1,23.68
2717,1619,457,1,642.46
2718,1620,346,2,139.97
2719,1621,43,3,76.79
2720,1622,93,2,62.19
2721,1623,368,1,498.94
2722,1623,253,1,116.91
2723,1623,92,1,40.26
2724,1624,214,1,27.81
2725,1625,341,1,212.87
2726,1625,149,1,34.60
2727,1626,434,2,141.47
2728,1626,361,2,287.22
2729,1626,273,1,59.91
2730,1626,496,1,142.40
2731,1627,470,1,293.03
2732,1627,314,1,245.15
2733,1627,114,1,49.14
2734,1628,305,2,188.86
2735,1629,407,1,92.28
2736,1629,371,2,269.38
2737,1630,362,1,78.14
2738,1631,378,2,570.06
2739,1631,333,2,59.89
2740,1632,256,3,118.62
2741,1633,253,1,116.91
2742,1633,128,1,39.54
2743,1633,239,1,41.19
2744,1634,353,3,88.37
2745,1634,204,2,62.98
2746,1635,259,1,119.67
2747,1636,284,1,246.84
2748,1636,396,1,145.05
2749,1637,334,1,259.26
2750,1638,200,1,28.20
2751,1638,360,1,423.31
2752,1638,324,1,116.05
2753,1639,335,1,189.43
2754,1640,332,3,86.56
2755,1641,207,2,45.80
2756,1642,436,1,289.58
2757,1643,221,1,24.54
2758,1644,358,1,61.70
2759,1645,143,2,20.88
2760,1646,200,1,28.20
2761,1646,465,3,733.38
2762,1647,352,1,118.41
2763,1647,409,1,101.28
2764,1647,50,1,24.84
2765,1648,160,1,57.71
2766,1649,1,1,214.47
2767,1650,354,1,465.08
2768,1651,372,2,380.40
2769,1651,324,1,116.05
2770,1652,107,2,105.49
2771,1653,312,2,248.57
2772,1654,434,1,141.47
2773,1655,336,1,205.34
2774,1656,384,1,141.68
2775,1656,59,1,23.51
2776,1657,280,1,43.71
2777,1658,301,2,512.90
2778,1658,33,2,109.42
2779,1659,456,1,615.12
2780,1659,93,1,62.19
2781,1660,380,1,138.31
2782,1661,422,1,68.30
2783,1662,81,1,33.73
2784,1662,427,1,30.76
2785,1662,153,1,56.30
2786,1663,316,3,508.47
2787,1664,278,1,152.12
2788,1664,111,1,136.06
2789,1665,182,1,107.24
2790,1666,243,3,15.24
2791,1667,10,1,115.46
2792,1667,170,3,37.83
2793,1668,213,1,82.46
2794,1669,55,2,246.55
2795,1670,358,3,61.70
2796,1671,480,3,120.54
2797,1671,470,2,293.03
2798,1672,300,1,98.52
2799,1673,90,1,65.00
2800,1674,31,2,77.88
2801,1675,126,1,13.99
2802,1675,119,1,168.60
2803,1675,198,3,53.50
2804,1676,158,2,59.52
2805,1676,333,2,59.89
2806,1677,292,1,120.28
2807,1678,52,1,49.59
2808,1678,26,1,98.58
2809,1678,204,2,62.98
2810,1679,403,1,83.80
2811,1680,325,2,776.77
2812,1681,295,3,229.34
2813,1682,276,1,80.87
2814,1683,432,1,185.19
2815,1683,96,2,15.77
2816,1684,331,1,294.90
2817,1685,388,1,593.73
2818,1685,425,1,26.41
2819,1686,491,1,136.10
2820,1687,324,3,116.05
2821,1688,459,2,54.98
2822,1688,98,1,73.99
2823,1689,369,3,252.00
2824,1689,107,1,105.49
2825,1690,198,3,53.50
2826,1691,83,2,54.76
2827,1691,426,2,174.47
2828,1692,318,1,484.99
2829,1693,13,1,286.46
2830,1694,224,1,29.97
2831,1694,427,2,30.76
2832,1695,107,2,105.49
2833,1695,357,2,164.21
2834,1696,446,1,75.59
2835,1697,200,1,28.20
2836,1697,304,1,95.30
2837,1697,473,1,436.75
2838,1698,18,1,235.54
2839,1698,90,1,65.00
2840,1699,357,1,164.21
2841,1699,51,1,198.34
2842,1699,148,2,23.73
2843,1699,69,1,146.31
2844,1700,30,3,117.65
2845,1700,277,1,57.68
2846,1701,43,1,76.79
2847,1702,258,2,48.92
2848,1703,237,1,9.94
2849,1704,445,1,206.29
2850,1704,200,1,28.20
2851,1705,411,2,44.27
2852,1706,25,1,155.12
2853,1707,472,1,219.94
2854,1707,423,1,51.62
2855,1708,48,1,36.80
2856,1708,36,1,110.83
2857,1708,428,1,30.34
2858,1709,38,2,41.66
2859,1709,346,1,139.97
2860,1710,223,1,47.33
2861,1710,268,1,98.81
2862,1711,428,2,30.34
2863,1712,126,1,13.99
2864,1713,58,1,243.06
2865,1713,500,2,57.90
2866,1714,367,1,322.13
2867,1714,81,1,33.73
2868,1714,251,1,46.80
2869,1714,495,1,113.69
2870,1715,68,1,95.92
2871,1716,175,1,41.63
2872,1716,468,1,337.76
2873,1716,200,3,28.20
2874,1716,12,3,173.91
2875,1717,170,1,37.83
2876,1717,161,2,12.85
2877,1718,186,1,138.53
2878,1718,301,3,512.90
2879,1719,168,1,40.42
2880,1720,452,1,579.93
2881,1720,259,1,119.67
2882,1720,207,2,45.80
2883,1721,103,2,174.26
2884,1722,74,1,249.46
2885,1722,250,2,32.30
2886,1723,307,1,597.36
2887,1723,483,2,40.84
2888,1724,464,1,621.22
2889,1724,315,1,659.72
2890,1725,260,1,8.79
2891,1725,446,1,75.59
2892,1725,445,2,206.29
2893,1725,73,1,230.06
2894,1726,167,1,50.64
2895,1726,441,1,72.23
2896,1727,435,1,296.47
2897,1727,294,1,231.75
2898,1727,96,1,15.77
2899,1727,201,1,44.52
2900,1728,491,1,136.10
2901,1728,380,1,138.31
2902,1729,274,1,99.45
2903,1730,434,1,141.47
2904,1731,119,1,168.60
2905,1731,257,1,50.38
2906,1732,13,1,286.46
2907,1732,150,1,43.55
2908,1733,376,1,215.26
2909,1734,368,1,498.94
2910,1735,430,2,69.93
2911,1736,367,2,322.13
2912,1737,184,1,38.05
2913,1738,246,1,4.66
2914,1739,478,1,26.87
2915,1740,336,1,205.34
2916,1741,178,1,120.13
2917,1741,336,2,205.34
2918,1741,224,1,29.97
2919,1742,454,1,601.90
2920,1743,235,3,49.04
2921,1744,456,1,615.12
2922,1745,283,1,273.48
2923,1746,216,1,88.25
2924,1747,328,2,335.13
2925,1747,130,1,20.60
2926,1747,402,1,82.12
2927,1748,482,1,110.65
2928,1749,432,1,185.19
2929,1750,375,1,354.93
2930,1751,355,1,118.12
2931,1751,82,1,26.44
2932,1752,53,1,204.01
2933,1753,45,1,42.32
2934,1753,278,2,152.12
2935,1754,196,1,96.67
2936,1754,252,1,40.33
2937,1755,264,1,12.49
2938,1756,187,3,82.70
2939,1756,103,1,174.26
2940,1756,182,1,107.24
2941,1756,213,1,82.46
2942,1757,90,1,65.00
2943,1758,283,1,273.48
2944,1759,145,1,21.39
2945,1760,491,1,136.10
2946,1761,98,2,73.99
2947,1762,471,1,82.98
2948,1763,355,1,118.12
2949,1763,448,1,99.89
2950,1764,490,1,54.18
2951,1765,500,1,57.90
2952,1765,322,2,735.88
2953,1766,201,1,44.52
2954,1767,340,2,157.44
2955,1768,172,1,49.15
2956,1769,404,3,20.75
2957,1770,133,2,14.31
2958,1771,76,2,53.05
2959,1771,286,1,33.33
2960,1772,335,2,189.43
2961,1773,169,1,38.54
2962,1773,304,1,95.30
2963,1774,132,1,27.44
2964,1775,292,2,120.28
2965,1775,169,1,38.54
2966,1775,189,1,105.88
2967,1776,480,1,120.54
2968,1777,226,3,53.93
2969,1777,71,3,223.27
2970,1778,200,1,28.20
2971,1779,44,1,89.15
2972,1780,15,1,147.36
2973,1780,22,3,97.96
2974,1781,381,2,447.95
2975,1781,495,1,113.69
2976,1782,50,1,24.84
2977,1783,60,3,110.26
2978,1784,318,1,484.99
2979,1785,192,2,40.57
2980,1785,326,1,121.01
2981,1786,105,1,76.79
2982,1787,19,1,78.40
2983,1787,466,1,291.18
2984,1787,24,1,76.15
2985,1788,22,3,97.96
2986,1789,283,1,273.48
2987,1790,443,1,94.32
2988,1790,399,1,304.81
2989,1790,500,1,57.90
2990,1791,29,2,113.72
2991,1792,95,2,14.65
2992,1793,424,2,10.97
2993,1794,478,1,26.87
2994,1795,162,1,41.27
2995,1795,110,1,121.78
2996,1796,480,2,120.54
2997,1796,413,2,39.71
2998,1796,115,1,178.05
2999,1797,26,1,98.58
3000,1797,291,2,264.92
3001,1798,145,1,21.39
3002,1798,76,3,53.05
3003,1799,365,2,476.93
3004,1799,256,1,118.62
3005,1800,410,1,34.98
3006,1801,439,1,95.01
3007,1802,68,1,95.92
3008,1802,381,1,447.95
3009,1803,3,2,129.57
3010,1803,364,1,39.94
3011,1803,241,2,50.42
3012,1804,304,2,95.30
3013,1804,224,2,29.97
3014,1805,255,3,50.77
3015,1805,461,1,580.39
3016,1806,443,1,94.32
3017,1806,144,1,16.90
3018,1807,314,1,245.15
3019,1808,480,1,120.54
3020,1809,337,1,346.38
3021,1810,5,2,232.47
3022,1810,241,1,50.42
3023,1811,139,1,22.72
3024,1812,122,1,156.95
3025,1813,204,1,62.98
3026,1814,258,1,48.92
3027,1814,88,2,10.82
3028,1814,136,2,42.39
3029,1815,398,2,347.39
3030,1815,111,1,136.06
3031,1815,191,1,135.33
3032,1815,486,1,116.48
3033,1816,245,1,28.04
3034,1816,168,1,40.42
3035,1816,257,2,50.38
3036,1816,66,1,98.20
3037,1817,66,2,98.20
3038,1818,381,1,447.95
3039,1819,455,1,36.77
3040,1819,378,1,570.06
3041,1819,51,3,198.34
3042,1820,35,1,25.13
3043,1820,358,1,61.70
3044,1821,58,1,243.06
3045,1822,214,1,27.81
3046,1823,125,1,88.48
3047,1823,498,1,46.64
3048,1824,240,1,28.12
3049,1824,251,1,46.80
3050,1824,348,1,259.09
3051,1824,106,2,68.10
3052,1825,375,1,354.93
3053,1826,405,1,109.04
3054,1826,441,1,72.23
3055,1827,381,1,447.95
3056,1828,366,1,65.64
3057,1828,34,2,99.21
3058,1828,112,2,130.06
3059,1828,241,3,50.42
3060,1829,474,1,50.10
3061,1830,190,1,73.09
3062,1831,488,3,135.59
3063,1832,152,1,86.22
3064,1832,451,1,402.18
3065,1833,263,2,98.82
3066,1834,392,2,556.27
3067,1835,9,3,186.61
3068,1835,236,1,44.21
3069,1836,116,1,42.34
3070,1836,466,1,291.18
3071,1836,73,1,230.06
3072,1837,56,1,29.26
3073,1838,276,1,80.87
3074,1838,310,3,68.17
3075,1839,332,1,86.56
3076,1840,195,1,28.72
3077,1841,141,1,37.15
3078,1842,343,2,206.69
3079,1842,41,1,102.69
3080,1842,185,2,11.80
3081,1842,440,2,176.75
3082,1843,67,1,136.23
3083,1843,27,1,67.22
3084,1843,319,2,784.59
3085,1843,365,1,476.93
3086,1844,370,1,457.03
3087,1844,305,1,188.86
3088,1844,101,3,68.61
3089,1844,40,1,15.94
3090,1845,135,1,20.47
3091,1846,480,1,120.54
3092,1847,245,1,28.04
3093,1848,127,1,33.22
3094,1849,482,3,110.65
3095,1850,455,1,36.77
3096,1851,414,1,24.19
3097,1851,479,1,59.62
3098,1852,37,1,24.76
3099,1852,28,1,63.23
3100,1853,375,1,354.93
3101,1853,39,1,109.97
3102,1853,60,3,110.26
3103,1853,188,1,99.19
3104,1854,36,1,110.83
3105,1854,354,1,465.08
3106,1855,126,1,13.99
3107,1856,334,1,259.26
3108,1857,44,1,89.15
3109,1857,196,1,96.67
3110,1858,292,1,120.28
3111,1859,54,1,195.91
3112,1859,64,1,84.69
3113,1859,360,1,423.31
3114,1860,450,1,317.98
3115,1860,90,1,65.00
3116,1861,297,2,248.41
3117,1861,4,1,299.51
3118,1861,67,1,136.23
3119,1862,202,1,92.20
3120,1863,421,2,99.61
3121,1864,174,1,61.34
3122,1865,75,1,199.22
3123,1866,246,1,4.66
3124,1866,476,1,20.83
3125,1866,277,1,57.68
3126,1867,80,2,41.86
3127,1867,429,2,186.44
3128,1868,25,1,155.12
3129,1869,324,3,116.05
3130,1870,183,1,83.32
3131,1871,415,1,47.96
3132,1872,353,1,88.37
3133,1873,288,2,236.43
3134,1874,205,2,66.93
3135,1875,80,2,41.86
3136,1875,297,3,248.41
3137,1876,32,1,52.84
3138,1877,93,1,62.19
3139,1877,467,2,282.86
3140,1878,483,3,40.84
3141,1878,367,2,322.13
3142,1879,495,2,113.69
3143,1879,15,3,147.36
3144,1880,45,3,42.32
3145,1881,418,1,35.15
3146,1882,253,2,116.91
3147,1883,232,3,54.03
3148,1884,331,1,294.90
3149,1884,18,2,235.54
3150,1885,201,2,44.52
3151,1885,355,1,118.12
3152,1886,322,1,735.88
3153,1886,340,2,157.44
3154,1886,112,1,130.06
3155,1886,275,1,43.90
3156,1887,221,1,24.54
3157,1887,176,1,92.15
3158,1887,157,3,32.73
3159,1888,210,1,55.17
3160,1889,65,2,175.57
3161,1889,149,1,34.60
3162,1890,425,1,26.41
3163,1890,214,2,27.81
3164,1890,39,1,109.97
3165,1891,387,1,487.63
3166,1891,170,2,37.83
3167,1892,306,1,733.71
3168,1893,448,2,99.89
3169,1893,450,2,317.98
3170,1893,224,1,29.97
3171,1894,258,2,48.92
3172,1895,268,1,98.81
3173,1895,431,2,306.08
3174,1895,413,2,39.71
3175,1895,14,1,132.18
3176,1896,13,1,286.46
3177,1897,482,1,110.65
3178,1897,212,1,68.96
3179,1897,470,1,293.03
3180,1897,281,1,90.30
3181,1898,312,1,248.57
3182,1899,343,2,206.69
3183,1899,271,1,31.51
3184,1899,470,1,293.03
